
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T07173	WP1873	NGF signalling via TRKA from the plasma membrane
T07217	WP2764	Lipid digestion, mobilization, and transport
T07217	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T07279	WP2849	Hematopoietic Stem Cell Differentiation
T07303	WP1919	Signaling by VEGF
T07394	WP61	Notch Signaling Pathway
T07394	WP2854	Gene regulatory network modelling somitogenesis 
T07394	WP2853	Endoderm Differentiation
T07394	WP2849	Hematopoietic Stem Cell Differentiation
T07394	WP2848	Differentiation Pathway
T07394	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T07394	WP2786	Pre-NOTCH Expression and Processing
T07394	WP2720	Signaling by NOTCH1
T07394	WP268	Notch Signaling Pathway
T07394	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T07394	WP2406	Cardiac Progenitor Differentiation
T07394	WP2361	Gastric Cancer Network 1
T07394	WP2064	Neural Crest Differentiation
T07394	WP2005	miR-targeted genes in muscle cell - TarBase
T07394	WP2004	miR-targeted genes in lymphocytes - TarBase
T07394	WP2002	miR-targeted genes in epithelium - TarBase
T07394	WP1897	Regulation of beta-cell development
T07394	WP1822	Generic Transcription Pathway
T07394	WP1591	Heart Development
T07400	WP2884	NRF2 pathway
T07400	WP2882	Nuclear Receptors Meta-Pathway
T07400	WP2794	Cytosolic sensors of pathogen-associated DNA 
T07400	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T07400	WP2324	AGE/RAGE pathway
T07400	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T07400	WP1781	Advanced glycosylation endproduct receptor signaling
T07533	WP430	Statin Pathway
T07533	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T07533	WP2776	Visual phototransduction
T07533	WP2764	Lipid digestion, mobilization, and transport
T07533	WP1885	Platelet homeostasis
T07533	WP1794	Cell surface interactions at the vascular wall
T07533	WP176	Folate Metabolism
T07533	WP1533	Vitamin B12 Metabolism
T07533	WP15	Selenium Micronutrient Network
T07806	WP722	Serotonin HTR1 Group and FOS Pathway
T07806	WP58	Monoamine GPCRs
T07806	WP455	GPCRs, Class A Rhodopsin-like
T07806	WP1825	GPCR ligand binding
T07806	WP1824	GPCR downstream signaling
T07958	WP581	EPO Receptor Signaling
T07958	WP2849	Hematopoietic Stem Cell Differentiation
T07958	WP2848	Differentiation Pathway
T07958	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T08074	WP722	Serotonin HTR1 Group and FOS Pathway
T08074	WP69	TCR Signaling Pathway
T08074	WP481	Insulin Signaling
T08074	WP437	EGF/EGFR Signaling Pathway
T08074	WP2795	Cardiac Hypertrophic Response
T08074	WP2759	Fc epsilon receptor (FCERI) signaling
T08074	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T08074	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T08074	WP2653	PIP3 activates AKT signaling
T08074	WP2380	BDNF signaling pathway
T08074	WP2332	Interleukin-11 Signaling Pathway
T08074	WP23	B Cell Receptor Signaling Pathway
T08074	WP2261	Signaling Pathways in Glioblastoma
T08074	WP2032	TSH signaling pathway
T08074	WP1927	TCR signaling
T08074	WP1913	Signaling by Insulin receptor
T08074	WP185	Integrin-mediated Cell Adhesion
T08074	WP1826	GPVI-mediated activation cascade
T08074	WP1824	GPCR downstream signaling
T08074	WP1799	Costimulation by the CD28 family
T08074	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T08133	WP2877	Vitamin D Receptor Pathway
T08133	WP2004	miR-targeted genes in lymphocytes - TarBase
T08156	WP75	Toll-like receptor signaling pathway
T08156	WP1835	Interferon alpha/beta signaling
T08156	WP1449	Regulation of toll-like receptor signaling pathway
T08231	WP2679	MHC class II antigen presentation
T08298	WP623	Oxidative phosphorylation
T08298	WP2718	Signaling by NOTCH2
T08298	WP254	Apoptosis
T08298	WP2328	Allograft Rejection
T08298	WP1841	Intrinsic Pathway for Apoptosis
T08306	WP2746	Signaling by the B Cell Receptor (BCR)
T08306	WP23	B Cell Receptor Signaling Pathway
T08391	WP733	Serotonin Receptor 2 and STAT3 Signaling
T08391	WP619	Type II interferon signaling (IFNG)
T08391	WP61	Notch Signaling Pathway
T08391	WP581	EPO Receptor Signaling
T08391	WP437	EGF/EGFR Signaling Pathway
T08391	WP395	IL-4 Signaling Pathway
T08391	WP364	IL-6 signaling pathway
T08391	WP304	Kit receptor signaling pathway
T08391	WP286	IL-3 Signaling Pathway
T08391	WP2857	Mesodermal Commitment Pathway
T08391	WP2732	Interleukin-2 signaling
T08391	WP2713	Signaling by SCF-KIT
T08391	WP2678	Prolactin receptor signaling
T08391	WP2657	Growth hormone receptor signaling
T08391	WP2593	JAK/STAT
T08391	WP2380	BDNF signaling pathway
T08391	WP2374	Oncostatin M Signaling Pathway
T08391	WP2332	Interleukin-11 Signaling Pathway
T08391	WP2324	AGE/RAGE pathway
T08391	WP2203	TSLP Signaling Pathway
T08391	WP2112	IL17 signaling pathway
T08391	WP2034	Leptin signaling pathway
T08391	WP2032	TSH signaling pathway
T08391	WP1840	Interleukin-3, 5 and GM-CSF signaling
T08391	WP1836	Interferon gamma signaling
T08391	WP1815	Factors involved in megakaryocyte development and platelet production
T08391	WP127	IL-5 Signaling Pathway
T08583	WP558	Complement and Coagulation Cascades
T08583	WP2882	Nuclear Receptors Meta-Pathway
T08583	WP2877	Vitamin D Receptor Pathway
T08583	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T08583	WP1794	Cell surface interactions at the vascular wall
T08813	WP706	SIDS Susceptibility Pathways
T08813	WP536	Calcium Regulation in the Cardiac Cell
T08813	WP35	G Protein Signaling Pathways
T08813	WP289	Myometrial Relaxation and Contraction Pathways
T08813	WP2857	Mesodermal Commitment Pathway
T08813	WP2688	DAG and IP3 signaling
T08813	WP2662	Regulation of Water Balance by Renal Aquaporins
T08813	WP2012	miRs in Muscle Cell Differentiation
T08813	WP1978	Opioid Signalling
T08813	WP1831	Integration of energy metabolism
T08813	WP1815	Factors involved in megakaryocyte development and platelet production
T08856	WP2769	Activation of Matrix Metalloproteinases
T08856	WP129	Matrix Metalloproteinases
T08898	WP455	GPCRs, Class A Rhodopsin-like
T08898	WP24	Peptide GPCRs
T08898	WP1825	GPCR ligand binding
T08898	WP1824	GPCR downstream signaling
T08910	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T08910	WP2670	Iron uptake and transport
T08922	WP357	Fatty Acid Biosynthesis
T08922	WP2706	Activation of Gene Expression by SREBP (SREBF)
T08922	WP2380	BDNF signaling pathway
T08922	WP2034	Leptin signaling pathway
T08922	WP1817	Fatty acid, triacylglycerol, and ketone body metabolism
T08922	WP1403	AMPK Signaling
T09092	WP706	SIDS Susceptibility Pathways
T09092	WP530	Cytokines and Inflammatory Response
T09092	WP2328	Allograft Rejection
T09130	WP58	Monoamine GPCRs
T09130	WP536	Calcium Regulation in the Cardiac Cell
T09130	WP51	Regulation of Actin Cytoskeleton
T09130	WP455	GPCRs, Class A Rhodopsin-like
T09130	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T09130	WP2597	Secretion of Hydrochloric Acid in Parietal Cells
T09130	WP1825	GPCR ligand binding
T09130	WP1824	GPCR downstream signaling
T09423	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T09423	WP2669	Potassium Channels
T09507	WP430	Statin Pathway
T09507	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T09507	WP2776	Visual phototransduction
T09507	WP2764	Lipid digestion, mobilization, and transport
T09507	WP1885	Platelet homeostasis
T09507	WP1794	Cell surface interactions at the vascular wall
T09507	WP176	Folate Metabolism
T09507	WP1533	Vitamin B12 Metabolism
T09507	WP15	Selenium Micronutrient Network
T09538	WP474	Endochondral Ossification
T09538	WP2380	BDNF signaling pathway
T09538	WP2324	AGE/RAGE pathway
T09572	WP455	GPCRs, Class A Rhodopsin-like
T09572	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T09572	WP1825	GPCR ligand binding
T09572	WP1824	GPCR downstream signaling
T09672	WP2858	Ectoderm Differentiation
T09672	WP1772	Apoptosis Modulation and Signaling
T09694	WP2728	Incretin Synthesis, Secretion, and Inactivation
T09694	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T09694	WP1926	Synthesis, Secretion, and Deacylation of Ghrelin
T09694	WP1831	Integration of energy metabolism
T09694	WP1825	GPCR ligand binding
T09694	WP1824	GPCR downstream signaling
T09826	WP2377	Integrated Pancreatic Cancer Pathway
T09909	WP554	ACE Inhibitor Pathway
T09909	WP455	GPCRs, Class A Rhodopsin-like
T09909	WP24	Peptide GPCRs
T09909	WP1825	GPCR ligand binding
T09909	WP1824	GPCR downstream signaling
T09935	WP673	ErbB Signaling Pathway
T09935	WP481	Insulin Signaling
T09935	WP437	EGF/EGFR Signaling Pathway
T09935	WP3286	Copper homeostasis
T09935	WP2876	Pregnane X Receptor pathway
T09935	WP2853	Endoderm Differentiation
T09935	WP236	Adipogenesis
T09935	WP2324	AGE/RAGE pathway
T09935	WP23	B Cell Receptor Signaling Pathway
T09935	WP2261	Signaling Pathways in Glioblastoma
T09935	WP2035	FSH signaling pathway
T09935	WP2034	Leptin signaling pathway
T09935	WP1984	Integrated Breast Cancer Pathway
T09935	WP1897	Regulation of beta-cell development
T09935	WP138	Androgen receptor signaling pathway
T09960	WP69	TCR Signaling Pathway
T09960	WP455	GPCRs, Class A Rhodopsin-like
T09960	WP2658	HIV Life Cycle
T09960	WP24	Peptide GPCRs
T09960	WP1825	GPCR ligand binding
T09960	WP1824	GPCR downstream signaling
T09960	WP117	GPCRs, Other
T10052	WP707	DNA Damage Response
T10052	WP53	ID signaling pathway
T10052	WP45	G1 to S cell cycle control
T10052	WP2446	Retinoblastoma (RB) in Cancer
T10052	WP2377	Integrated Pancreatic Cancer Pathway
T10052	WP2371	Parkinsons Disease Pathway
T10052	WP2359	Parkin-Ubiquitin Proteasomal System pathway
T10052	WP2261	Signaling Pathways in Glioblastoma
T10052	WP2032	TSH signaling pathway
T10052	WP1858	Mitotic G1-G1/S phases
T10052	WP179	Cell Cycle
T10052	WP1545	miRNAs involved in DNA damage response
T10052	WP1530	miRNA Regulation of DNA Damage Response
T10052	WP138	Androgen receptor signaling pathway
T10091	WP455	GPCRs, Class A Rhodopsin-like
T10091	WP2776	Visual phototransduction
T10091	WP2038	Regulation of Microtubule Cytoskeleton
T10091	WP1984	Integrated Breast Cancer Pathway
T10091	WP185	Integrin-mediated Cell Adhesion
T10092	WP2749	Metabolism of steroid hormones and vitamin D
T10092	WP2693	Metabolism of amino acids and derivatives
T10092	WP2691	Peptide hormone biosynthesis
T10092	WP2035	FSH signaling pathway
T10092	WP2032	TSH signaling pathway
T10092	WP1981	Thyroxine (Thyroid Hormone) Production
T10092	WP1825	GPCR ligand binding
T10092	WP1824	GPCR downstream signaling
T10147	WP2703	Extracellular matrix organization
T10191	WP69	TCR Signaling Pathway
T10191	WP530	Cytokines and Inflammatory Response
T10191	WP2684	Host Interactions of HIV factors
T10191	WP2671	Defensins
T10191	WP2658	HIV Life Cycle
T10191	WP1927	TCR signaling
T10191	WP1799	Costimulation by the CD28 family
T10252	WP706	SIDS Susceptibility Pathways
T10252	WP615	Senescence and Autophagy in Cancer
T10252	WP410	Diurnally Regulated Genes with Circadian Orthologs
T10252	WP395	IL-4 Signaling Pathway
T10252	WP34	Ovarian Infertility Genes
T10252	WP3	Transcriptional activation by NRF2
T10252	WP2895	Differentiation of white and brown adipocyte   
T10252	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T10252	WP2374	Oncostatin M Signaling Pathway
T10252	WP236	Adipogenesis
T10252	WP2112	IL17 signaling pathway
T10252	WP2005	miR-targeted genes in muscle cell - TarBase
T10252	WP2004	miR-targeted genes in lymphocytes - TarBase
T10252	WP2003	miR-targeted genes in leukocytes - TarBase
T10252	WP2002	miR-targeted genes in epithelium - TarBase
T10252	WP2001	miR-targeted genes in adipocytes - TarBase
T10252	WP1589	Folate-Alcohol and Cancer Pathway
T10265	WP35	G Protein Signaling Pathways
T10265	WP289	Myometrial Relaxation and Contraction Pathways
T10265	WP2882	Nuclear Receptors Meta-Pathway
T10265	WP1978	Opioid Signalling
T10482	WP558	Complement and Coagulation Cascades
T10482	WP2806	Human Complement System
T10482	WP272	Blood Clotting Cascade
T10482	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T10491	WP455	GPCRs, Class A Rhodopsin-like
T10491	WP289	Myometrial Relaxation and Contraction Pathways
T10491	WP1825	GPCR ligand binding
T10491	WP1824	GPCR downstream signaling
T10513	WP306	Focal Adhesion
T10513	WP2806	Human Complement System
T10513	WP2775	Toll-Like Receptors Cascades
T10513	WP185	Integrin-mediated Cell Adhesion
T10513	WP1833	Integrin cell surface interactions
T10513	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T10513	WP1794	Cell surface interactions at the vascular wall
T10670	WP455	GPCRs, Class A Rhodopsin-like
T10670	WP24	Peptide GPCRs
T10670	WP1825	GPCR ligand binding
T10670	WP1824	GPCR downstream signaling
T10735	WP550	Biogenic Amine Synthesis
T10735	WP2693	Metabolism of amino acids and derivatives
T10822	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T10822	WP2755	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
T10822	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T10822	WP2720	Signaling by NOTCH1
T10822	WP1982	SREBP signalling
T10822	WP1822	Generic Transcription Pathway
T10877	WP2889	Oxytocin signaling
T10937	WP710	DNA Damage Response (only ATM dependent)
T10937	WP707	DNA Damage Response
T10937	WP615	Senescence and Autophagy in Cancer
T10937	WP465	Tryptophan metabolism
T10937	WP45	G1 to S cell cycle control
T10937	WP3286	Copper homeostasis
T10937	WP2828	Bladder Cancer
T10937	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T10937	WP2653	PIP3 activates AKT signaling
T10937	WP254	Apoptosis
T10937	WP2516	ATM Signaling Pathway
T10937	WP2446	Retinoblastoma (RB) in Cancer
T10937	WP2377	Integrated Pancreatic Cancer Pathway
T10937	WP2263	Prostate Cancer
T10937	WP2261	Signaling Pathways in Glioblastoma
T10937	WP1984	Integrated Breast Cancer Pathway
T10937	WP1971	Integrated Cancer pathway
T10937	WP179	Cell Cycle
T10937	WP1775	Cell Cycle Checkpoints
T10937	WP1742	TP53 Network
T10937	WP1530	miRNA Regulation of DNA Damage Response
T10937	WP138	Androgen receptor signaling pathway
T10965	WP2806	Human Complement System
T10965	WP2431	Spinal Cord Injury
T10965	WP1794	Cell surface interactions at the vascular wall
T11011	WP334	GPCRs, Class B Secretin-like
T11011	WP2355	Corticotropin-releasing hormone
T11011	WP1825	GPCR ligand binding
T11011	WP1824	GPCR downstream signaling
T11072	WP722	Serotonin HTR1 Group and FOS Pathway
T11072	WP58	Monoamine GPCRs
T11072	WP455	GPCRs, Class A Rhodopsin-like
T11072	WP1825	GPCR ligand binding
T11072	WP1824	GPCR downstream signaling
T11211	WP706	SIDS Susceptibility Pathways
T11211	WP2377	Integrated Pancreatic Cancer Pathway
T11211	WP2263	Prostate Cancer
T11211	WP1984	Integrated Breast Cancer Pathway
T11211	WP170	Nuclear Receptors
T11211	WP138	Androgen receptor signaling pathway
T11241	WP26	Signal Transduction of S1P Receptor
T11241	WP247	Small Ligand GPCRs
T11241	WP1825	GPCR ligand binding
T11241	WP1824	GPCR downstream signaling
T11253	WP400	p38 MAPK Signaling Pathway
T11253	WP382	MAPK Signaling Pathway
T11253	WP314	FAS pathway and Stress induction of HSP regulation
T11253	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T11253	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T11283	WP706	SIDS Susceptibility Pathways
T11283	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T11288	WP2650	Arachidonic acid metabolism
T11288	WP229	Irinotecan Pathway
T11288	WP1857	Metabolism of water-soluble vitamins and cofactors
T11309	WP2865	IL1 and megakaryotyces in obesity
T11309	WP2753	Activation of Genes by ATF4
T11309	WP2431	Spinal Cord Injury
T11309	WP2374	Oncostatin M Signaling Pathway
T11309	WP231	TNF alpha Signaling Pathway
T11309	WP2036	TWEAK Signaling Pathway
T11309	WP195	IL-1 signaling pathway
T11309	WP1825	GPCR ligand binding
T11309	WP176	Folate Metabolism
T11309	WP1533	Vitamin B12 Metabolism
T11309	WP15	Selenium Micronutrient Network
T11388	WP2018	RANKL/RANK Signaling Pathway
T11388	WP12	Osteoclast Signaling
T11448	WP58	Monoamine GPCRs
T11448	WP455	GPCRs, Class A Rhodopsin-like
T11448	WP1884	Platelet Aggregation (Plug Formation)
T11448	WP1831	Integration of energy metabolism
T11448	WP1825	GPCR ligand binding
T11448	WP1824	GPCR downstream signaling
T11451	WP75	Toll-like receptor signaling pathway
T11451	WP2775	Toll-Like Receptors Cascades
T11451	WP2768	MyD88 dependent cascade initiated on endosome
T11451	WP2709	Trafficking and processing of endosomal TLR
T11451	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T11451	WP1449	Regulation of toll-like receptor signaling pathway
T11453	WP2728	Incretin Synthesis, Secretion, and Inactivation
T11453	WP1825	GPCR ligand binding
T11453	WP1824	GPCR downstream signaling
T11487	WP465	Tryptophan metabolism
T11487	WP311	Synthesis and Degradation of Ketone Bodies
T11487	WP2693	Metabolism of amino acids and derivatives
T11487	WP1817	Fatty acid, triacylglycerol, and ketone body metabolism
T11487	WP143	Fatty Acid Beta Oxidation
T11747	WP481	Insulin Signaling
T11747	WP437	EGF/EGFR Signaling Pathway
T11747	WP422	MAPK Cascade
T11747	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T11747	WP262	EBV LMP1 signaling
T11747	WP231	TNF alpha Signaling Pathway
T11747	WP195	IL-1 signaling pathway
T11747	WP1839	Interleukin-1 signaling
T11843	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T11947	WP2806	Human Complement System
T11947	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T12052	WP411	mRNA Processing
T12052	WP2683	Influenza Life Cycle
T12052	WP1889	Processing of Capped Intron-Containing Pre-mRNA
T12355	WP710	DNA Damage Response (only ATM dependent)
T12355	WP707	DNA Damage Response
T12355	WP61	Notch Signaling Pathway
T12355	WP45	G1 to S cell cycle control
T12355	WP399	Wnt Signaling Pathway and Pluripotency
T12355	WP366	TGF beta Signaling Pathway
T12355	WP363	Wnt Signaling Pathway Netpath
T12355	WP3286	Copper homeostasis
T12355	WP306	Focal Adhesion
T12355	WP2878	PPAR Alpha Pathway
T12355	WP2857	Mesodermal Commitment Pathway
T12355	WP2839	Hair Follicle Development: Organogenesis (Part 2 of 3)
T12355	WP2828	Bladder Cancer
T12355	WP2786	Pre-NOTCH Expression and Processing
T12355	WP2772	S Phase
T12355	WP2571	Polycystic Kidney Disease Pathway
T12355	WP2446	Retinoblastoma (RB) in Cancer
T12355	WP2431	Spinal Cord Injury
T12355	WP2377	Integrated Pancreatic Cancer Pathway
T12355	WP2263	Prostate Cancer
T12355	WP2261	Signaling Pathways in Glioblastoma
T12355	WP205	IL-7 Signaling Pathway
T12355	WP2034	Leptin signaling pathway
T12355	WP2005	miR-targeted genes in muscle cell - TarBase
T12355	WP2004	miR-targeted genes in lymphocytes - TarBase
T12355	WP2002	miR-targeted genes in epithelium - TarBase
