
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for all TTD targets
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T06671	hsa05144	Malaria
T06671	hsa05152	Tuberculosis
T06671	hsa05164	Influenza A
T06671	hsa05321	Inflammatory bowel disease (IBD)
T06671	hsa05323	Rheumatoid arthritis
T06792	hsa03050	Proteasome
T06841	hsa04060	Cytokine-cytokine receptor interaction
T06841	hsa04620	Toll-like receptor signaling pathway
T06841	hsa04622	RIG-I-like receptor signaling pathway
T06841	hsa04630	Jak-STAT signaling pathway
T06841	hsa04940	Type I diabetes mellitus
T06841	hsa05133	Pertussis
T06841	hsa05134	Legionellosis
T06841	hsa05140	Leishmaniasis
T06841	hsa05142	Chagas disease (American trypanosomiasis)
T06841	hsa05143	African trypanosomiasis
T06841	hsa05144	Malaria
T06841	hsa05145	Toxoplasmosis
T06841	hsa05146	Amoebiasis
T06841	hsa05152	Tuberculosis
T06841	hsa05162	Measles
T06841	hsa05164	Influenza A
T06841	hsa05168	Herpes simplex infection
T06841	hsa05321	Inflammatory bowel disease (IBD)
T06841	hsa05330	Allograft rejection
T06850	hsa04024	cAMP signaling pathway
T06955	hsa04060	Cytokine-cytokine receptor interaction
T06955	hsa04062	Chemokine signaling pathway
T06955	hsa05203	Viral carcinogenesis
T07045	hsa04911	Insulin secretion
T07087	hsa04020	Calcium signaling pathway
T07087	hsa04062	Chemokine signaling pathway
T07087	hsa04650	Natural killer cell mediated cytotoxicity
T07087	hsa04670	Leukocyte transendothelial migration
T07087	hsa04912	GnRH signaling pathway
T07087	hsa05161	Hepatitis B
T07137	mmu00130	Ubiquinone and other terpenoid-quinone biosynthesis
T07137	mmu00350	Tyrosine metabolism
T07137	mmu00360	Phenylalanine metabolism
T07137	mmu01100	Metabolic pathways
T07173	hsa04010	MAPK signaling pathway
T07173	hsa04144	Endocytosis
T07173	hsa04210	Apoptosis
T07173	hsa04722	Neurotrophin signaling pathway
T07173	hsa04750	Inflammatory mediator regulation of TRP channels
T07173	hsa05200	Pathways in cancer
T07173	hsa05202	Transcriptional misregulation in cancer
T07173	hsa05216	Thyroid cancer
T07173	hsa05230	Central carbon metabolism in cancer
T07217	hsa03320	PPAR signaling pathway
T07279	hsa05221	Acute myeloid leukemia
T07303	hsa04014	Ras signaling pathway
T07303	hsa04015	Rap1 signaling pathway
T07303	hsa04060	Cytokine-cytokine receptor interaction
T07303	hsa04151	PI3K-Akt signaling pathway
T07303	hsa04510	Focal adhesion
T07394	hsa04320	Dorso-ventral axis formation
T07394	hsa04330	Notch signaling pathway
T07394	hsa04919	Thyroid hormone signaling pathway
T07394	hsa05020	Prion diseases
T07394	hsa05206	MicroRNAs in cancer
T07507	hsa04022	cGMP-PKG signaling pathway
T07507	hsa04260	Cardiac muscle contraction
T07507	hsa04261	Adrenergic signaling in cardiomyocytes
T07507	hsa04530	Tight junction
T07507	hsa05410	Hypertrophic cardiomyopathy (HCM)
T07507	hsa05414	Dilated cardiomyopathy
T07507	hsa05416	Viral myocarditis
T07533	hsa04975	Fat digestion and absorption
T07533	hsa04977	Vitamin digestion and absorption
T07663	hsa00230	Purine metabolism
T07663	hsa04022	cGMP-PKG signaling pathway
T07806	hsa04024	cAMP signaling pathway
T07806	hsa04080	Neuroactive ligand-receptor interaction
T07806	hsa04726	Serotonergic synapse
T07958	hsa04060	Cytokine-cytokine receptor interaction
T07958	hsa04066	HIF-1 signaling pathway
T07958	hsa04151	PI3K-Akt signaling pathway
T07958	hsa04630	Jak-STAT signaling pathway
T07958	hsa04640	Hematopoietic cell lineage
T08074	hsa03320	PPAR signaling pathway
T08074	hsa04068	FoxO signaling pathway
T08074	hsa04071	Sphingolipid signaling pathway
T08074	hsa04150	mTOR signaling pathway
T08074	hsa04151	PI3K-Akt signaling pathway
T08074	hsa04152	AMPK signaling pathway
T08074	hsa04510	Focal adhesion
T08074	hsa04660	T cell receptor signaling pathway
T08074	hsa04664	Fc epsilon RI signaling pathway
T08074	hsa04722	Neurotrophin signaling pathway
T08074	hsa04910	Insulin signaling pathway
T08074	hsa04919	Thyroid hormone signaling pathway
T08074	hsa04960	Aldosterone-regulated sodium reabsorption
T08074	hsa05145	Toxoplasmosis
T08074	hsa05160	Hepatitis C
T08074	hsa05205	Proteoglycans in cancer
T08074	hsa05213	Endometrial cancer
T08074	hsa05215	Prostate cancer
T08074	hsa05223	Non-small cell lung cancer
T08074	hsa05231	Choline metabolism in cancer
T08133	hsa04970	Salivary secretion
T08133	hsa04978	Mineral absorption
T08156	hsa04060	Cytokine-cytokine receptor interaction
T08156	hsa04140	Regulation of autophagy
T08156	hsa04151	PI3K-Akt signaling pathway
T08156	hsa04620	Toll-like receptor signaling pathway
T08156	hsa04622	RIG-I-like receptor signaling pathway
T08156	hsa04623	Cytosolic DNA-sensing pathway
T08156	hsa04630	Jak-STAT signaling pathway
T08156	hsa04650	Natural killer cell mediated cytotoxicity
T08156	hsa05152	Tuberculosis
T08156	hsa05160	Hepatitis C
T08156	hsa05161	Hepatitis B
T08156	hsa05162	Measles
T08156	hsa05164	Influenza A
T08156	hsa05168	Herpes simplex infection
T08156	hsa05320	Autoimmune thyroid disease
T08231	hsa04612	Antigen processing and presentation
T08231	hsa05152	Tuberculosis
T08231	hsa05168	Herpes simplex infection
T08298	hsa04650	Natural killer cell mediated cytotoxicity
T08298	hsa04940	Type I diabetes mellitus
T08298	hsa05202	Transcriptional misregulation in cancer
T08298	hsa05320	Autoimmune thyroid disease
T08298	hsa05330	Allograft rejection
T08298	hsa05332	Graft-versus-host disease
T08306	hsa04662	B cell receptor signaling pathway
T08391	hsa04062	Chemokine signaling pathway
T08391	hsa04151	PI3K-Akt signaling pathway
T08391	hsa04550	Signaling pathways regulating pluripotency of stem cells
T08391	hsa04630	Jak-STAT signaling pathway
T08391	hsa04725	Cholinergic synapse
T08391	hsa04917	Prolactin signaling pathway
T08391	hsa04920	Adipocytokine signaling pathway
T08391	hsa05140	Leishmaniasis
T08391	hsa05145	Toxoplasmosis
T08391	hsa05152	Tuberculosis
T08391	hsa05162	Measles
T08391	hsa05164	Influenza A
T08391	hsa05168	Herpes simplex infection
T08583	hsa04610	Complement and coagulation cascades
T08813	hsa04210	Apoptosis
T08813	hsa04910	Insulin signaling pathway
T08898	hsa04024	cAMP signaling pathway
T08898	hsa04080	Neuroactive ligand-receptor interaction
T08910	hsa04080	Neuroactive ligand-receptor interaction
T08910	hsa04723	Retrograde endocannabinoid signaling
T08910	hsa04727	GABAergic synapse
T08910	hsa05032	Morphine addiction
T08910	hsa05033	Nicotine addiction
T08922	hsa00061	Fatty acid biosynthesis
T08922	hsa00620	Pyruvate metabolism
T08922	hsa00640	Propanoate metabolism
T08922	hsa01100	Metabolic pathways
T08922	hsa01212	Fatty acid metabolism
T08922	hsa04152	AMPK signaling pathway
T08922	hsa04910	Insulin signaling pathway
T08922	hsa04920	Adipocytokine signaling pathway
T08922	hsa04922	Glucagon signaling pathway
T09022	hsa03050	Proteasome
T09092	hsa04060	Cytokine-cytokine receptor interaction
T09092	hsa04068	FoxO signaling pathway
T09092	hsa04630	Jak-STAT signaling pathway
T09092	hsa04660	T cell receptor signaling pathway
T09092	hsa04672	Intestinal immune network for IgA production
T09092	hsa05133	Pertussis
T09092	hsa05140	Leishmaniasis
T09092	hsa05142	Chagas disease (American trypanosomiasis)
T09092	hsa05143	African trypanosomiasis
T09092	hsa05144	Malaria
T09092	hsa05145	Toxoplasmosis
T09092	hsa05146	Amoebiasis
T09092	hsa05150	Staphylococcus aureus infection
T09092	hsa05152	Tuberculosis
T09092	hsa05169	Epstein-Barr virus infection
T09092	hsa05310	Asthma
T09092	hsa05320	Autoimmune thyroid disease
T09092	hsa05321	Inflammatory bowel disease (IBD)
T09092	hsa05322	Systemic lupus erythematosus
T09092	hsa05330	Allograft rejection
T09130	hsa04020	Calcium signaling pathway
T09130	hsa04024	cAMP signaling pathway
T09130	hsa04080	Neuroactive ligand-receptor interaction
T09130	hsa04151	PI3K-Akt signaling pathway
T09130	hsa04725	Cholinergic synapse
T09130	hsa04810	Regulation of actin cytoskeleton
T09215	mtu00630	Glyoxylate and dicarboxylate metabolism
T09215	mtu01100	Metabolic pathways
T09215	mtu01110	Biosynthesis of secondary metabolites
T09215	mtu01120	Microbial metabolism in diverse environments
T09215	mtu01200	Carbon metabolism
T09423	hsa04971	Gastric acid secretion
T09507	hsa04975	Fat digestion and absorption
T09507	hsa04977	Vitamin digestion and absorption
T09538	hsa00790	Folate biosynthesis
T09538	hsa01100	Metabolic pathways
T09572	hsa04080	Neuroactive ligand-receptor interaction
T09694	hsa04911	Insulin secretion
T09694	hsa04922	Glucagon signaling pathway
T09909	hsa04080	Neuroactive ligand-receptor interaction
T09909	hsa04261	Adrenergic signaling in cardiomyocytes
T09909	hsa04614	Renin-angiotensin system
T09935	hsa04068	FoxO signaling pathway
T09935	hsa04152	AMPK signaling pathway
T09935	hsa04910	Insulin signaling pathway
T09935	hsa04919	Thyroid hormone signaling pathway
T09935	hsa04922	Glucagon signaling pathway
T09935	hsa05200	Pathways in cancer
T09935	hsa05202	Transcriptional misregulation in cancer
T09935	hsa05215	Prostate cancer
T09960	hsa04060	Cytokine-cytokine receptor interaction
T09960	hsa04062	Chemokine signaling pathway
T09960	hsa04144	Endocytosis
T09960	hsa05145	Toxoplasmosis
T09960	hsa05203	Viral carcinogenesis
T10052	hsa04110	Cell cycle
T10052	hsa04114	Oocyte meiosis
T10052	hsa04115	p53 signaling pathway
T10052	hsa04151	PI3K-Akt signaling pathway
T10052	hsa05161	Hepatitis B
T10052	hsa05162	Measles
T10052	hsa05200	Pathways in cancer
T10052	hsa05203	Viral carcinogenesis
T10052	hsa05206	MicroRNAs in cancer
T10052	hsa05215	Prostate cancer
T10052	hsa05222	Small cell lung cancer
T10091	hsa04744	Phototransduction
T10092	hsa04080	Neuroactive ligand-receptor interaction
T10092	hsa04912	GnRH signaling pathway
T10092	hsa04913	Ovarian steroidogenesis
T10092	hsa04917	Prolactin signaling pathway
T10092	hsa04918	Thyroid hormone synthesis
T10092	hsa05320	Autoimmune thyroid disease
T10191	hsa04514	Cell adhesion molecules (CAMs)
T10191	hsa04612	Antigen processing and presentation
T10191	hsa04640	Hematopoietic cell lineage
T10191	hsa04660	T cell receptor signaling pathway
T10191	hsa05340	Primary immunodeficiency
T10252	hsa04668	TNF signaling pathway
T10252	hsa05152	Tuberculosis
T10252	hsa05202	Transcriptional misregulation in cancer
T10265	hsa00230	Purine metabolism
T10265	hsa04024	cAMP signaling pathway
T10265	hsa05032	Morphine addiction
T10482	hsa04610	Complement and coagulation cascades
T10491	hsa04060	Cytokine-cytokine receptor interaction
T10513	hsa04015	Rap1 signaling pathway
T10513	hsa04145	Phagosome
T10513	hsa04390	Hippo signaling pathway
T10513	hsa04514	Cell adhesion molecules (CAMs)
T10513	hsa04650	Natural killer cell mediated cytotoxicity
T10513	hsa04670	Leukocyte transendothelial migration
T10513	hsa04810	Regulation of actin cytoskeleton
T10513	hsa05133	Pertussis
T10513	hsa05134	Legionellosis
T10513	hsa05140	Leishmaniasis
T10513	hsa05144	Malaria
T10513	hsa05146	Amoebiasis
T10513	hsa05150	Staphylococcus aureus infection
T10513	hsa05152	Tuberculosis
T10513	hsa05166	HTLV-I infection
T10513	hsa05323	Rheumatoid arthritis
T10513	hsa05416	Viral myocarditis
T10670	hsa04080	Neuroactive ligand-receptor interaction
T10735	hsa00340	Histidine metabolism
T10735	hsa01100	Metabolic pathways
T10828	hsa04390	Hippo signaling pathway
T10877	hsa00760	Nicotinate and nicotinamide metabolism
T10877	hsa01100	Metabolic pathways
T10877	hsa04020	Calcium signaling pathway
T10877	hsa04640	Hematopoietic cell lineage
T10877	hsa04921	Oxytocin signaling pathway
T10877	hsa04970	Salivary secretion
T10877	hsa04972	Pancreatic secretion
T10877	hsa05169	Epstein-Barr virus infection
T10897	mtc01100	Metabolic pathways
T10937	hsa04068	FoxO signaling pathway
T10937	hsa04110	Cell cycle
T10937	hsa04115	p53 signaling pathway
T10937	hsa04120	Ubiquitin mediated proteolysis
T10937	hsa04144	Endocytosis
T10937	hsa04151	PI3K-Akt signaling pathway
T10937	hsa04919	Thyroid hormone signaling pathway
T10937	hsa05169	Epstein-Barr virus infection
T10937	hsa05200	Pathways in cancer
T10937	hsa05202	Transcriptional misregulation in cancer
T10937	hsa05203	Viral carcinogenesis
T10937	hsa05205	Proteoglycans in cancer
T10937	hsa05206	MicroRNAs in cancer
T10937	hsa05214	Glioma
T10937	hsa05215	Prostate cancer
T10937	hsa05218	Melanoma
T10937	hsa05219	Bladder cancer
T10937	hsa05220	Chronic myeloid leukemia
T10965	hsa04514	Cell adhesion molecules (CAMs)
T10965	hsa05144	Malaria
T10965	hsa05150	Staphylococcus aureus infection
T10988	hsa04060	Cytokine-cytokine receptor interaction
T11005	hsa04060	Cytokine-cytokine receptor interaction
T11005	hsa04622	RIG-I-like receptor signaling pathway
T11005	hsa04630	Jak-STAT signaling pathway
T11011	hsa04080	Neuroactive ligand-receptor interaction
T11072	hsa04024	cAMP signaling pathway
T11072	hsa04080	Neuroactive ligand-receptor interaction
T11072	hsa04726	Serotonergic synapse
T11211	hsa04114	Oocyte meiosis
T11211	hsa05200	Pathways in cancer
T11211	hsa05215	Prostate cancer
T11241	hsa04071	Sphingolipid signaling pathway
T11241	hsa04080	Neuroactive ligand-receptor interaction
T11253	hsa04010	MAPK signaling pathway
T11253	hsa04370	VEGF signaling pathway
T11253	hsa05146	Amoebiasis
T11253	hsa05169	Epstein-Barr virus infection
T11283	hsa03018	RNA degradation
T11283	hsa04940	Type I diabetes mellitus
T11283	hsa05134	Legionellosis
T11283	hsa05152	Tuberculosis
T11288	hsa02010	ABC transporters
T11288	hsa04071	Sphingolipid signaling pathway
T11288	hsa04977	Vitamin digestion and absorption
T11288	hsa05206	MicroRNAs in cancer
T11309	hsa04060	Cytokine-cytokine receptor interaction
T11309	hsa04062	Chemokine signaling pathway
T11309	hsa04621	NOD-like receptor signaling pathway
T11309	hsa04668	TNF signaling pathway
T11309	hsa05142	Chagas disease (American trypanosomiasis)
T11309	hsa05144	Malaria
T11309	hsa05164	Influenza A
T11309	hsa05168	Herpes simplex infection
T11309	hsa05323	Rheumatoid arthritis
T11388	hsa04142	Lysosome
T11388	hsa04380	Osteoclast differentiation
T11388	hsa04620	Toll-like receptor signaling pathway
T11388	hsa05323	Rheumatoid arthritis
T11448	hsa04022	cGMP-PKG signaling pathway
T11448	hsa04080	Neuroactive ligand-receptor interaction
T11451	hsa04620	Toll-like receptor signaling pathway
T11451	hsa05142	Chagas disease (American trypanosomiasis)
T11451	hsa05143	African trypanosomiasis
T11451	hsa05144	Malaria
T11451	hsa05152	Tuberculosis
T11451	hsa05162	Measles
T11451	hsa05168	Herpes simplex infection
T11453	hsa04911	Insulin secretion
T11487	hsa00071	Fatty acid degradation
T11487	hsa00072	Synthesis and degradation of ketone bodies
T11487	hsa00280	Valine, leucine and isoleucine degradation
T11487	hsa00310	Lysine degradation
T11487	hsa00380	Tryptophan metabolism
T11487	hsa00620	Pyruvate metabolism
T11487	hsa00630	Glyoxylate and dicarboxylate metabolism
T11487	hsa00640	Propanoate metabolism
T11487	hsa00650	Butanoate metabolism
T11487	hsa00900	Terpenoid backbone biosynthesis
T11487	hsa01100	Metabolic pathways
T11487	hsa01130	Biosynthesis of antibiotics
T11487	hsa01200	Carbon metabolism
T11487	hsa01212	Fatty acid metabolism
T11747	hsa04010	MAPK signaling pathway
T11747	hsa04722	Neurotrophin signaling pathway
T11747	hsa04912	GnRH signaling pathway
T11747	hsa05166	HTLV-I infection
T11754	hsa04723	Retrograde endocannabinoid signaling
T11843	hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis
T11947	hsa04610	Complement and coagulation cascades
T12052	hsa03040	Spliceosome
T12126	mmu04010	MAPK signaling pathway
T12126	mmu04932	Non-alcoholic fatty liver disease (NAFLD)
T12187	mtu00473	D-Alanine metabolism
T12187	mtu00550	Peptidoglycan biosynthesis
T12187	mtu01100	Metabolic pathways
T12187	mtu01502	Vancomycin resistance
T12355	hsa04068	FoxO signaling pathway
T12355	hsa04110	Cell cycle
T12355	hsa04115	p53 signaling pathway
T12355	hsa04151	PI3K-Akt signaling pathway
T12355	hsa04152	AMPK signaling pathway
T12355	hsa04310	Wnt signaling pathway
T12355	hsa04390	Hippo signaling pathway
T12355	hsa04510	Focal adhesion
T12355	hsa04630	Jak-STAT signaling pathway
T12355	hsa04917	Prolactin signaling pathway
T12355	hsa04919	Thyroid hormone signaling pathway
T12355	hsa04921	Oxytocin signaling pathway
T12355	hsa05161	Hepatitis B
T12355	hsa05162	Measles
T12355	hsa05166	HTLV-I infection
T12355	hsa05200	Pathways in cancer
T12355	hsa05203	Viral carcinogenesis
T12355	hsa05205	Proteoglycans in cancer
T12355	hsa05206	MicroRNAs in cancer
T12355	hsa05210	Colorectal cancer
T12355	hsa05212	Pancreatic cancer
T12355	hsa05213	Endometrial cancer
T12355	hsa05214	Glioma
T12355	hsa05215	Prostate cancer
T12355	hsa05216	Thyroid cancer
T12355	hsa05218	Melanoma
T12355	hsa05219	Bladder cancer
T12355	hsa05220	Chronic myeloid leukemia
T12355	hsa05221	Acute myeloid leukemia
T12355	hsa05222	Small cell lung cancer
T12355	hsa05223	Non-small cell lung cancer
T12355	hsa05416	Viral myocarditis
T12475	hsa04080	Neuroactive ligand-receptor interaction
T12475	hsa04912	GnRH signaling pathway
T12499	hsa04064	NF-kappa B signaling pathway
T12499	hsa04380	Osteoclast differentiation
T12499	hsa04650	Natural killer cell mediated cytotoxicity
T12499	hsa04660	T cell receptor signaling pathway
T12499	hsa05166	HTLV-I infection
T12499	hsa05340	Primary immunodeficiency
T12627	hsa00020	Citrate cycle (TCA cycle)
T12627	hsa00630	Glyoxylate and dicarboxylate metabolism
T12627	hsa01100	Metabolic pathways
T12627	hsa01130	Biosynthesis of antibiotics
T12627	hsa01200	Carbon metabolism
T12627	hsa01210	2-Oxocarboxylic acid metabolism
T12627	hsa01230	Biosynthesis of amino acids
T12646	hsa04141	Protein processing in endoplasmic reticulum
T12646	hsa05134	Legionellosis
T12808	hsa04010	MAPK signaling pathway
T12808	hsa04012	ErbB signaling pathway
T12808	hsa04014	Ras signaling pathway
T12808	hsa04015	Rap1 signaling pathway
T12808	hsa04020	Calcium signaling pathway
T12808	hsa04066	HIF-1 signaling pathway
T12808	hsa04070	Phosphatidylinositol signaling system
T12808	hsa04071	Sphingolipid signaling pathway
T12808	hsa04150	mTOR signaling pathway
T12808	hsa04151	PI3K-Akt signaling pathway
T12808	hsa04261	Adrenergic signaling in cardiomyocytes
T12808	hsa04270	Vascular smooth muscle contraction
T12808	hsa04310	Wnt signaling pathway
T12808	hsa04370	VEGF signaling pathway
T12808	hsa04510	Focal adhesion
T12808	hsa04530	Tight junction
T12808	hsa04540	Gap junction
T12808	hsa04650	Natural killer cell mediated cytotoxicity
T12808	hsa04664	Fc epsilon RI signaling pathway
T12808	hsa04666	Fc gamma R-mediated phagocytosis
T12808	hsa04670	Leukocyte transendothelial migration
T12808	hsa04713	Circadian entrainment
T12808	hsa04720	Long-term potentiation
T12808	hsa04723	Retrograde endocannabinoid signaling
T12808	hsa04724	Glutamatergic synapse
T12808	hsa04725	Cholinergic synapse
T12808	hsa04726	Serotonergic synapse
T12808	hsa04727	GABAergic synapse
T12808	hsa04728	Dopaminergic synapse
T12808	hsa04730	Long-term depression
T12808	hsa04750	Inflammatory mediator regulation of TRP channels
T12808	hsa04911	Insulin secretion
T12808	hsa04912	GnRH signaling pathway
T12808	hsa04916	Melanogenesis
