
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T89534	hsa04915	Estrogen signaling pathway
T89534	hsa04917	Prolactin signaling pathway
T89534	hsa04919	Thyroid hormone signaling pathway
T89534	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T89534	hsa05205	Proteoglycans in cancer
T89697	hsa00380	Tryptophan metabolism
T89697	hsa01100	Metabolic pathways
T89697	hsa05143	African trypanosomiasis
T91480	hsa02010	ABC transporters
T91480	hsa04911	Insulin secretion
T91480	hsa04930	Type II diabetes mellitus
T92057	hsa04012	ErbB signaling pathway
T92057	hsa04020	Calcium signaling pathway
T92057	hsa04144	Endocytosis
T92057	hsa05205	Proteoglycans in cancer
T92072	hsa04022	cGMP-PKG signaling pathway
T92072	hsa04024	cAMP signaling pathway
T92072	hsa04071	Sphingolipid signaling pathway
T92072	hsa04080	Neuroactive ligand-receptor interaction
T92072	hsa05032	Morphine addiction
T92494	hsa04152	AMPK signaling pathway
T92494	hsa04921	Oxytocin signaling pathway
T92609	hsa04020	Calcium signaling pathway
T92609	hsa04022	cGMP-PKG signaling pathway
T92609	hsa04080	Neuroactive ligand-receptor interaction
T92609	hsa04152	AMPK signaling pathway
T92609	hsa04261	Adrenergic signaling in cardiomyocytes
T92609	hsa04270	Vascular smooth muscle contraction
T92609	hsa04970	Salivary secretion
T92777	hsa00052	Galactose metabolism
T92777	hsa00500	Starch and sucrose metabolism
T92777	hsa01100	Metabolic pathways
T92777	hsa04973	Carbohydrate digestion and absorption
T92828	hsa04020	Calcium signaling pathway
T92828	hsa04022	cGMP-PKG signaling pathway
T92828	hsa04080	Neuroactive ligand-receptor interaction
T92828	hsa04916	Melanogenesis
T92828	hsa05200	Pathways in cancer
T93344	sce00100	Steroid biosynthesis
T93344	sce00909	Sesquiterpenoid and triterpenoid biosynthesis
T93344	sce01100	Metabolic pathways
T93344	sce01110	Biosynthesis of secondary metabolites
T93344	sce01130	Biosynthesis of antibiotics
T93440	hsa04060	Cytokine-cytokine receptor interaction
T93440	hsa04066	HIF-1 signaling pathway
T93440	hsa04151	PI3K-Akt signaling pathway
T93440	hsa04630	Jak-STAT signaling pathway
T93440	hsa04640	Hematopoietic cell lineage
T93440	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T93788	hsa04024	cAMP signaling pathway
T93788	hsa04911	Insulin secretion
T93878	hsa04970	Salivary secretion
T93878	hsa04972	Pancreatic secretion
T93878	hsa05110	Vibrio cholerae infection
T94033	hsa04080	Neuroactive ligand-receptor interaction
T94033	hsa04610	Complement and coagulation cascades
T94033	hsa04810	Regulation of actin cytoskeleton
T94309	hsa00561	Glycerolipid metabolism
T94309	hsa01100	Metabolic pathways
T94309	hsa04972	Pancreatic secretion
T94309	hsa04975	Fat digestion and absorption
T94309	hsa04977	Vitamin digestion and absorption
T94444	hsa00280	Valine, leucine and isoleucine degradation
T94444	hsa00350	Tyrosine metabolism
T94444	hsa00380	Tryptophan metabolism
T94444	hsa00750	Vitamin B6 metabolism
T94444	hsa00760	Nicotinate and nicotinamide metabolism
T94444	hsa00830	Retinol metabolism
T94444	hsa00982	Drug metabolism - cytochrome P450
T94444	hsa01100	Metabolic pathways
T94692	hsa04144	Endocytosis
T94692	hsa04913	Ovarian steroidogenesis
T94692	hsa04976	Bile secretion
T94692	hsa05145	Toxoplasmosis
T94692	hsa05160	Hepatitis C
T95385	hsa04060	Cytokine-cytokine receptor interaction
T95385	hsa04620	Toll-like receptor signaling pathway
T95385	hsa04622	RIG-I-like receptor signaling pathway
T95385	hsa04630	Jak-STAT signaling pathway
T95385	hsa04940	Type I diabetes mellitus
T95385	hsa05133	Pertussis
T95385	hsa05134	Legionellosis
T95385	hsa05140	Leishmaniasis
T95385	hsa05142	Chagas disease (American trypanosomiasis)
T95385	hsa05143	African trypanosomiasis
T95385	hsa05144	Malaria
T95385	hsa05145	Toxoplasmosis
T95385	hsa05146	Amoebiasis
T95385	hsa05152	Tuberculosis
T95385	hsa05162	Measles
T95385	hsa05164	Influenza A
T95385	hsa05168	Herpes simplex infection
T95385	hsa05321	Inflammatory bowel disease (IBD)
T95385	hsa05330	Allograft rejection
T95400	hsa04071	Sphingolipid signaling pathway
T95400	hsa04664	Fc epsilon RI signaling pathway
T95400	hsa05310	Asthma
T95479	hsa04971	Gastric acid secretion
T95558	hsa00561	Glycerolipid metabolism
T95558	hsa01100	Metabolic pathways
T95558	hsa04975	Fat digestion and absorption
T95913	hsa00562	Inositol phosphate metabolism
T95913	hsa04012	ErbB signaling pathway
T95913	hsa04014	Ras signaling pathway
T95913	hsa04015	Rap1 signaling pathway
T95913	hsa04022	cGMP-PKG signaling pathway
T95913	hsa04024	cAMP signaling pathway
T95913	hsa04062	Chemokine signaling pathway
T95913	hsa04066	HIF-1 signaling pathway
T95913	hsa04068	FoxO signaling pathway
T95913	hsa04070	Phosphatidylinositol signaling system
T95913	hsa04071	Sphingolipid signaling pathway
T95913	hsa04150	mTOR signaling pathway
T95913	hsa04151	PI3K-Akt signaling pathway
T95913	hsa04152	AMPK signaling pathway
T95913	hsa04210	Apoptosis
T95913	hsa04261	Adrenergic signaling in cardiomyocytes
T95913	hsa04370	VEGF signaling pathway
T95913	hsa04380	Osteoclast differentiation
T95913	hsa04510	Focal adhesion
T95913	hsa04550	Signaling pathways regulating pluripotency of stem cells
T95913	hsa04611	Platelet activation
T95913	hsa04620	Toll-like receptor signaling pathway
T95913	hsa04630	Jak-STAT signaling pathway
T95913	hsa04650	Natural killer cell mediated cytotoxicity
T95913	hsa04660	T cell receptor signaling pathway
T95913	hsa04662	B cell receptor signaling pathway
T95913	hsa04664	Fc epsilon RI signaling pathway
T95913	hsa04666	Fc gamma R-mediated phagocytosis
T95913	hsa04668	TNF signaling pathway
T95913	hsa04670	Leukocyte transendothelial migration
T95913	hsa04722	Neurotrophin signaling pathway
T95913	hsa04725	Cholinergic synapse
T95913	hsa04750	Inflammatory mediator regulation of TRP channels
T95913	hsa04810	Regulation of actin cytoskeleton
T95913	hsa04910	Insulin signaling pathway
T95913	hsa04914	Progesterone-mediated oocyte maturation
T95913	hsa04915	Estrogen signaling pathway
T95913	hsa04917	Prolactin signaling pathway
T95913	hsa04919	Thyroid hormone signaling pathway
T95913	hsa04921	Oxytocin signaling pathway
T95913	hsa04923	Regulation of lipolysis in adipocytes
T95913	hsa04930	Type II diabetes mellitus
T95913	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T95913	hsa04960	Aldosterone-regulated sodium reabsorption
T95913	hsa04973	Carbohydrate digestion and absorption
T95913	hsa05100	Bacterial invasion of epithelial cells
T95913	hsa05142	Chagas disease (American trypanosomiasis)
T95913	hsa05145	Toxoplasmosis
T95913	hsa05146	Amoebiasis
T95913	hsa05160	Hepatitis C
T95913	hsa05161	Hepatitis B
T95913	hsa05162	Measles
T95913	hsa05164	Influenza A
T95913	hsa05166	HTLV-I infection
T95913	hsa05169	Epstein-Barr virus infection
T95913	hsa05200	Pathways in cancer
T95913	hsa05203	Viral carcinogenesis
T95913	hsa05205	Proteoglycans in cancer
T95913	hsa05206	MicroRNAs in cancer
T95913	hsa05210	Colorectal cancer
T95913	hsa05211	Renal cell carcinoma
T95913	hsa05212	Pancreatic cancer
T95913	hsa05213	Endometrial cancer
T95913	hsa05214	Glioma
T95913	hsa05215	Prostate cancer
T95913	hsa05218	Melanoma
T95913	hsa05220	Chronic myeloid leukemia
T95913	hsa05221	Acute myeloid leukemia
T95913	hsa05222	Small cell lung cancer
T95913	hsa05223	Non-small cell lung cancer
T95913	hsa05230	Central carbon metabolism in cancer
T95913	hsa05231	Choline metabolism in cancer
T96079	hsa04060	Cytokine-cytokine receptor interaction
T96079	hsa04062	Chemokine signaling pathway
T96079	hsa04144	Endocytosis
T96079	hsa04360	Axon guidance
T96079	hsa04670	Leukocyte transendothelial migration
T96079	hsa04672	Intestinal immune network for IgA production
T96079	hsa05200	Pathways in cancer
T96235	hsa04024	cAMP signaling pathway
T96235	hsa04080	Neuroactive ligand-receptor interaction
T96235	hsa04713	Circadian entrainment
T96235	hsa04723	Retrograde endocannabinoid signaling
T96235	hsa04724	Glutamatergic synapse
T96235	hsa04728	Dopaminergic synapse
T96235	hsa05031	Amphetamine addiction
T96235	hsa05033	Nicotine addiction
T96845	hsa04060	Cytokine-cytokine receptor interaction
T96845	hsa04061	Viral protein interaction with cytokine and cytokine receptor
T97035	hsa00350	Tyrosine metabolism
T97035	hsa00740	Riboflavin metabolism
T97035	hsa01100	Metabolic pathways
T97035	hsa04916	Melanogenesis
T97071	hsa00250	Alanine, aspartate and glutamate metabolism
T97071	hsa01100	Metabolic pathways
T97071	hsa04977	Vitamin digestion and absorption
T97174	hsa04142	Lysosome
T97174	hsa04145	Phagosome
T97257	hsa04010	MAPK signaling pathway
T97257	hsa04060	Cytokine-cytokine receptor interaction
T97257	hsa04068	FoxO signaling pathway
T97257	hsa04110	Cell cycle
T97257	hsa04144	Endocytosis
T97257	hsa04350	TGF-beta signaling pathway
T97257	hsa04380	Osteoclast differentiation
T97257	hsa04390	Hippo signaling pathway
T97257	hsa04672	Intestinal immune network for IgA production
T97257	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T97257	hsa05140	Leishmaniasis
T97257	hsa05142	Chagas disease (American trypanosomiasis)
T97257	hsa05144	Malaria
T97257	hsa05145	Toxoplasmosis
T97257	hsa05146	Amoebiasis
T97257	hsa05152	Tuberculosis
T97257	hsa05161	Hepatitis B
T97257	hsa05166	HTLV-I infection
T97257	hsa05200	Pathways in cancer
T97257	hsa05205	Proteoglycans in cancer
T97257	hsa05210	Colorectal cancer
T97257	hsa05211	Renal cell carcinoma
T97257	hsa05212	Pancreatic cancer
T97257	hsa05220	Chronic myeloid leukemia
T97257	hsa05321	Inflammatory bowel disease (IBD)
T97257	hsa05323	Rheumatoid arthritis
T97257	hsa05410	Hypertrophic cardiomyopathy (HCM)
T97257	hsa05414	Dilated cardiomyopathy
T97587	hsa04151	PI3K-Akt signaling pathway
T97587	hsa04510	Focal adhesion
T97587	hsa04512	ECM-receptor interaction
T97587	hsa04514	Cell adhesion molecules (CAMs)
T97587	hsa04640	Hematopoietic cell lineage
T97587	hsa04670	Leukocyte transendothelial migration
T97587	hsa04672	Intestinal immune network for IgA production
T97587	hsa04810	Regulation of actin cytoskeleton
T97587	hsa05140	Leishmaniasis
T97587	hsa05410	Hypertrophic cardiomyopathy (HCM)
T97587	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T97587	hsa05414	Dilated cardiomyopathy
T97613	hsa04080	Neuroactive ligand-receptor interaction
T97613	hsa04713	Circadian entrainment
T97713	hsa00230	Purine metabolism
T97713	hsa00983	Drug metabolism - other enzymes
T97713	hsa01100	Metabolic pathways
T98913	hsa04060	Cytokine-cytokine receptor interaction
T98913	hsa04151	PI3K-Akt signaling pathway
T98913	hsa04630	Jak-STAT signaling pathway
T98913	hsa04640	Hematopoietic cell lineage
T98913	hsa05200	Pathways in cancer
T98933	hsa04080	Neuroactive ligand-receptor interaction
T98933	hsa04919	Thyroid hormone signaling pathway
T99089	hsa04010	MAPK signaling pathway
T99089	hsa04012	ErbB signaling pathway
T99089	hsa04015	Rap1 signaling pathway
T99089	hsa04024	cAMP signaling pathway
T99089	hsa04062	Chemokine signaling pathway
T99089	hsa04068	FoxO signaling pathway
T99089	hsa04150	mTOR signaling pathway
T99089	hsa04270	Vascular smooth muscle contraction
T99089	hsa04510	Focal adhesion
T99089	hsa04650	Natural killer cell mediated cytotoxicity
T99089	hsa04720	Long-term potentiation
T99089	hsa04722	Neurotrophin signaling pathway
T99089	hsa04726	Serotonergic synapse
T99089	hsa04730	Long-term depression
T99089	hsa04810	Regulation of actin cytoskeleton
T99089	hsa04910	Insulin signaling pathway
T99089	hsa04914	Progesterone-mediated oocyte maturation
T99089	hsa05034	Alcoholism
T99089	hsa05160	Hepatitis C
T99089	hsa05200	Pathways in cancer
T99089	hsa05205	Proteoglycans in cancer
T99089	hsa05210	Colorectal cancer
T99089	hsa05211	Renal cell carcinoma
T99089	hsa05212	Pancreatic cancer
T99089	hsa05213	Endometrial cancer
T99089	hsa05214	Glioma
T99089	hsa05215	Prostate cancer
T99089	hsa05216	Thyroid cancer
T99089	hsa05218	Melanoma
T99089	hsa05219	Bladder cancer
T99089	hsa05220	Chronic myeloid leukemia
T99089	hsa05221	Acute myeloid leukemia
T99089	hsa05223	Non-small cell lung cancer
T99524	hsa04080	Neuroactive ligand-receptor interaction
T99948	hsa04514	Cell adhesion molecules (CAMs)
T99954	hsa04080	Neuroactive ligand-receptor interaction
T99954	hsa04270	Vascular smooth muscle contraction
T99954	hsa04611	Platelet activation
