
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD successful targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T89534	WP1984	Integrated Breast Cancer Pathway
T89534	WP170	Nuclear Receptors
T89697	WP465	Tryptophan metabolism
T89697	WP2693	Metabolism of amino acids and derivatives
T91480	WP2669	Potassium Channels
T91480	WP1831	Integration of energy metabolism
T92057	WP673	ErbB Signaling Pathway
T92057	WP3297	EV release from cardiac cells and their functional effects
T92072	WP80	Nucleotide GPCRs
T92072	WP455	GPCRs, Class A Rhodopsin-like
T92072	WP1825	GPCR ligand binding
T92072	WP1824	GPCR downstream signaling
T92076	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T92076	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92076	WP1825	GPCR ligand binding
T92076	WP1824	GPCR downstream signaling
T92609	WP58	Monoamine GPCRs
T92609	WP536	Calcium Regulation in the Cardiac Cell
T92609	WP455	GPCRs, Class A Rhodopsin-like
T92609	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92609	WP2197	Endothelin Pathways
T92609	WP1825	GPCR ligand binding
T92609	WP1824	GPCR downstream signaling
T92609	WP1403	AMPK Signaling
T92777	WP1848	Metabolism of carbohydrates
T92828	WP98	Prostaglandin Synthesis and Regulation
T92828	WP455	GPCRs, Class A Rhodopsin-like
T92828	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T92828	WP24	Peptide GPCRs
T92828	WP2197	Endothelin Pathways
T92828	WP1825	GPCR ligand binding
T92828	WP1824	GPCR downstream signaling
T93440	WP706	SIDS Susceptibility Pathways
T93440	WP615	Senescence and Autophagy in Cancer
T93440	WP364	IL-6 signaling pathway
T93440	WP2848	Differentiation Pathway
T93440	WP2704	Interleukin-6 signaling
T93788	WP2728	Incretin Synthesis, Secretion, and Inactivation
T93878	WP2006	miR-targeted genes in squamous cell - TarBase
T93878	WP2005	miR-targeted genes in muscle cell - TarBase
T93878	WP2004	miR-targeted genes in lymphocytes - TarBase
T93878	WP2002	miR-targeted genes in epithelium - TarBase
T94033	WP558	Complement and Coagulation Cascades
T94033	WP51	Regulation of Actin Cytoskeleton
T94033	WP2865	IL1 and megakaryotyces in obesity
T94033	WP2799	Regulation of Insulin-like Growth Factor (IGF) Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
T94033	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T94033	WP272	Blood Clotting Cascade
T94033	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T94033	WP1929	Thrombin signalling through proteinase activated receptors (PARs)
T94033	WP1884	Platelet Aggregation (Plug Formation)
T94033	WP1825	GPCR ligand binding
T94033	WP1824	GPCR downstream signaling
T94033	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T94033	WP1794	Cell surface interactions at the vascular wall
T94033	WP176	Folate Metabolism
T94033	WP1533	Vitamin B12 Metabolism
T94033	WP15	Selenium Micronutrient Network
T94309	WP2776	Visual phototransduction
T94309	WP2764	Lipid digestion, mobilization, and transport
T94444	WP465	Tryptophan metabolism
T94444	WP1995	Effects of Nitric Oxide
T94444	WP1857	Metabolism of water-soluble vitamins and cofactors
T94444	WP1600	Nicotine Metabolism
T94692	WP710	DNA Damage Response (only ATM dependent)
T94692	WP430	Statin Pathway
T94692	WP428	Wnt Signaling Pathway
T94692	WP399	Wnt Signaling Pathway and Pluripotency
T94692	WP2776	Visual phototransduction
T94692	WP2764	Lipid digestion, mobilization, and transport
T94692	WP2374	Oncostatin M Signaling Pathway
T94692	WP2011	SREBF and miR33 in cholesterol and lipid homeostasis
T94692	WP1982	SREBP signalling
T94692	WP176	Folate Metabolism
T94692	WP1533	Vitamin B12 Metabolism
T94692	WP15	Selenium Micronutrient Network
T95385	WP75	Toll-like receptor signaling pathway
T95385	WP2873	Aryl Hydrocarbon Receptor Pathway
T95385	WP2328	Allograft Rejection
T95385	WP1449	Regulation of toll-like receptor signaling pathway
T95400	WP2865	IL1 and megakaryotyces in obesity
T95400	WP2759	Fc epsilon receptor (FCERI) signaling
T95479	WP706	SIDS Susceptibility Pathways
T95479	WP1825	GPCR ligand binding
T95479	WP1824	GPCR downstream signaling
T95558	WP325	Triacylglyceride Synthesis
T95558	WP2740	Glycerophospholipid biosynthesis
T95558	WP1817	Fatty acid, triacylglycerol, and ketone body metabolism
T95678	WP2683	Influenza Life Cycle
T95913	WP75	Toll-like receptor signaling pathway
T95913	WP722	Serotonin HTR1 Group and FOS Pathway
T95913	WP710	DNA Damage Response (only ATM dependent)
T95913	WP524	G13 Signaling Pathway
T95913	WP51	Regulation of Actin Cytoskeleton
T95913	WP481	Insulin Signaling
T95913	WP395	IL-4 Signaling Pathway
T95913	WP3286	Copper homeostasis
T95913	WP313	Signaling of Hepatocyte Growth Factor Receptor
T95913	WP3	Transcriptional activation by NRF2
T95913	WP2865	IL1 and megakaryotyces in obesity
T95913	WP2781	Signaling by ERBB4
T95913	WP2780	Signaling by ERBB2
T95913	WP2759	Fc epsilon receptor (FCERI) signaling
T95913	WP2747	PI Metabolism
T95913	WP2732	Interleukin-2 signaling
T95913	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T95913	WP2713	Signaling by SCF-KIT
T95913	WP2694	DAP12 interactions
T95913	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T95913	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T95913	WP2653	PIP3 activates AKT signaling
T95913	WP2377	Integrated Pancreatic Cancer Pathway
T95913	WP2263	Prostate Cancer
T95913	WP2261	Signaling Pathways in Glioblastoma
T95913	WP2203	TSLP Signaling Pathway
T95913	WP2038	Regulation of Microtubule Cytoskeleton
T95913	WP2032	TSH signaling pathway
T95913	WP1982	SREBP signalling
T95913	WP1927	TCR signaling
T95913	WP1916	Signaling by PDGF
T95913	WP1913	Signaling by Insulin receptor
T95913	WP1911	Signaling by FGFR
T95913	WP1910	Signaling by EGFR
T95913	WP1873	NGF signalling via TRKA from the plasma membrane
T95913	WP1867	Nephrin interactions
T95913	WP1840	Interleukin-3, 5 and GM-CSF signaling
T95913	WP1826	GPVI-mediated activation cascade
T95913	WP1824	GPCR downstream signaling
T95913	WP1799	Costimulation by the CD28 family
T95913	WP1794	Cell surface interactions at the vascular wall
T95913	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T95913	WP1539	Angiogenesis
T95913	WP1449	Regulation of toll-like receptor signaling pathway
T95913	WP1403	AMPK Signaling
T96079	WP455	GPCRs, Class A Rhodopsin-like
T96079	WP2849	Hematopoietic Stem Cell Differentiation
T96079	WP2658	HIV Life Cycle
T96079	WP2406	Cardiac Progenitor Differentiation
T96079	WP24	Peptide GPCRs
T96079	WP1825	GPCR ligand binding
T96079	WP1824	GPCR downstream signaling
T96235	WP666	Hypothetical Network for Drug Addiction
T96235	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T97035	WP2436	Dopamine metabolism
T97071	WP241	One Carbon Metabolism
T97257	WP710	DNA Damage Response (only ATM dependent)
T97257	WP69	TCR Signaling Pathway
T97257	WP615	Senescence and Autophagy in Cancer
T97257	WP560	TGF Beta Signaling Pathway
T97257	WP554	ACE Inhibitor Pathway
T97257	WP530	Cytokines and Inflammatory Response
T97257	WP474	Endochondral Ossification
T97257	WP382	MAPK Signaling Pathway
T97257	WP366	TGF beta Signaling Pathway
T97257	WP2884	NRF2 pathway
T97257	WP2882	Nuclear Receptors Meta-Pathway
T97257	WP2877	Vitamin D Receptor Pathway
T97257	WP2873	Aryl Hydrocarbon Receptor Pathway
T97257	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T97257	WP286	IL-3 Signaling Pathway
T97257	WP2855	Dopaminergic Neurogenesis
T97257	WP2853	Endoderm Differentiation
T97257	WP2849	Hematopoietic Stem Cell Differentiation
T97257	WP2848	Differentiation Pathway
T97257	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T97257	WP2795	Cardiac Hypertrophic Response
T97257	WP2787	Syndecan interactions
T97257	WP2771	Host Interactions with Influenza Factors
T97257	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T97257	WP2742	Signaling by TGF-beta Receptor Complex
T97257	WP2703	Extracellular matrix organization
T97257	WP2666	Elastic fibre formation
T97257	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T97257	WP2431	Spinal Cord Injury
T97257	WP2406	Cardiac Progenitor Differentiation
T97257	WP2377	Integrated Pancreatic Cancer Pathway
T97257	WP236	Adipogenesis
T97257	WP2355	Corticotropin-releasing hormone
T97257	WP2332	Interleukin-11 Signaling Pathway
T97257	WP2328	Allograft Rejection
T97257	WP179	Cell Cycle
T97257	WP1559	TFs Regulate miRNAs related to cardiac hypertrophy
T97257	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T97587	WP306	Focal Adhesion
T97587	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T97587	WP185	Integrin-mediated Cell Adhesion
T97587	WP1833	Integrin cell surface interactions
T97587	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T97587	WP1794	Cell surface interactions at the vascular wall
T97613	WP455	GPCRs, Class A Rhodopsin-like
T97613	WP247	Small Ligand GPCRs
T97613	WP1825	GPCR ligand binding
T97613	WP1824	GPCR downstream signaling
T97713	WP404	Nucleotide Metabolism
T98708	WP474	Endochondral Ossification
T98708	WP322	Osteoblast Signaling
T98708	WP2877	Vitamin D Receptor Pathway
T98708	WP1825	GPCR ligand binding
T98708	WP1824	GPCR downstream signaling
T98708	WP1531	Vitamin D Metabolism
T98933	WP706	SIDS Susceptibility Pathways
T98933	WP2849	Hematopoietic Stem Cell Differentiation
T98933	WP170	Nuclear Receptors
T99089	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T99089	WP722	Serotonin HTR1 Group and FOS Pathway
T99089	WP712	Estrogen signaling pathway
T99089	WP615	Senescence and Autophagy in Cancer
T99089	WP51	Regulation of Actin Cytoskeleton
T99089	WP437	EGF/EGFR Signaling Pathway
T99089	WP422	MAPK Cascade
T99089	WP382	MAPK Signaling Pathway
T99089	WP306	Focal Adhesion
T99089	WP2828	Bladder Cancer
T99089	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T99089	WP2571	Polycystic Kidney Disease Pathway
T99089	WP2355	Corticotropin-releasing hormone
T99089	WP23	B Cell Receptor Signaling Pathway
T99089	WP2261	Signaling Pathways in Glioblastoma
T99089	WP2032	TSH signaling pathway
T99089	WP1984	Integrated Breast Cancer Pathway
T99089	WP1911	Signaling by FGFR
T99089	WP1873	NGF signalling via TRKA from the plasma membrane
T99089	WP185	Integrin-mediated Cell Adhesion
T99799	WP229	Irinotecan Pathway
T99948	WP1799	Costimulation by the CD28 family
T99954	WP98	Prostaglandin Synthesis and Regulation
T99954	WP455	GPCRs, Class A Rhodopsin-like
T99954	WP247	Small Ligand GPCRs
T99954	WP2197	Endothelin Pathways
T99954	WP1885	Platelet homeostasis
T99954	WP1825	GPCR ligand binding
T99954	WP1824	GPCR downstream signaling
