
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD clinical trial targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T65864	WP244	Alpha 6 Beta 4 signaling pathway
T65864	WP2406	Cardiac Progenitor Differentiation
T65864	WP2380	BDNF signaling pathway
T65864	WP2377	Integrated Pancreatic Cancer Pathway
T65864	WP2374	Oncostatin M Signaling Pathway
T65864	WP2371	Parkinsons Disease Pathway
T65864	WP2355	Corticotropin-releasing hormone
T65864	WP2324	AGE/RAGE pathway
T65864	WP23	B Cell Receptor Signaling Pathway
T65864	WP2263	Prostate Cancer
T65864	WP2203	TSLP Signaling Pathway
T65864	WP2036	TWEAK Signaling Pathway
T65864	WP2035	FSH signaling pathway
T65864	WP2034	Leptin signaling pathway
T65864	WP2018	RANKL/RANK Signaling Pathway
T65864	WP2005	miR-targeted genes in muscle cell - TarBase
T65864	WP2004	miR-targeted genes in lymphocytes - TarBase
T65864	WP2003	miR-targeted genes in leukocytes - TarBase
T65864	WP2002	miR-targeted genes in epithelium - TarBase
T65864	WP195	IL-1 signaling pathway
T65864	WP1908	Signal amplification
T65864	WP1885	Platelet homeostasis
T65864	WP1873	NGF signalling via TRKA from the plasma membrane
T65864	WP1865	Myogenesis
T65864	WP1808	DSCAM interactions
T65864	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T65864	WP1539	Angiogenesis
T65864	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T65864	WP1449	Regulation of toll-like receptor signaling pathway
T66383	WP558	Complement and Coagulation Cascades
T66383	WP2806	Human Complement System
T66383	WP236	Adipogenesis
T66383	WP1798	Complement cascade
T66426	WP2849	Hematopoietic Stem Cell Differentiation
T66426	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T67063	WP2669	Potassium Channels
T67063	WP1885	Platelet homeostasis
T67079	WP69	TCR Signaling Pathway
T67079	WP22	IL-9 Signaling Pathway
T67103	WP322	Osteoblast Signaling
T67103	WP306	Focal Adhesion
T67103	WP2796	Class I MHC mediated antigen processing & presentation
T67103	WP2787	Syndecan interactions
T67103	WP2703	Extracellular matrix organization
T67103	WP2666	Elastic fibre formation
T67103	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T67103	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T67103	WP185	Integrin-mediated Cell Adhesion
T67103	WP1843	L1CAM interactions
T67103	WP1833	Integrin cell surface interactions
T67103	WP1794	Cell surface interactions at the vascular wall
T67103	WP1434	Osteopontin Signaling
T67207	WP2806	Human Complement System
T67207	WP2718	Signaling by NOTCH2
T67272	WP2729	Metabolism of Angiotensinogen to Angiotensins
T67272	WP2406	Cardiac Progenitor Differentiation
T67272	WP2006	miR-targeted genes in squamous cell - TarBase
T67272	WP2005	miR-targeted genes in muscle cell - TarBase
T67272	WP2004	miR-targeted genes in lymphocytes - TarBase
T67272	WP2003	miR-targeted genes in leukocytes - TarBase
T67272	WP100	Glutathione metabolism
T67363	WP306	Focal Adhesion
T67363	WP2703	Extracellular matrix organization
T67363	WP2666	Elastic fibre formation
T67363	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T67363	WP185	Integrin-mediated Cell Adhesion
T67363	WP1843	L1CAM interactions
T67363	WP1833	Integrin cell surface interactions
T67363	WP1794	Cell surface interactions at the vascular wall
T67416	WP2371	Parkinsons Disease Pathway
T67416	WP1938	tRNA Aminoacylation
T67619	WP75	Toll-like receptor signaling pathway
T67619	WP710	DNA Damage Response (only ATM dependent)
T67619	WP69	TCR Signaling Pathway
T67619	WP61	Notch Signaling Pathway
T67619	WP581	EPO Receptor Signaling
T67619	WP49	IL-2 Signaling Pathway
T67619	WP481	Insulin Signaling
T67619	WP474	Endochondral Ossification
T67619	WP437	EGF/EGFR Signaling Pathway
T67619	WP395	IL-4 Signaling Pathway
T67619	WP366	TGF beta Signaling Pathway
T67619	WP364	IL-6 signaling pathway
T67619	WP363	Wnt Signaling Pathway Netpath
T67619	WP3286	Copper homeostasis
T67619	WP2870	Extracellular vesicle-mediated signaling in recipient cells
T67619	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T67619	WP286	IL-3 Signaling Pathway
T67619	WP2795	Cardiac Hypertrophic Response
T67619	WP2777	Translocation of GLUT4 to the Plasma Membrane
T67619	WP2733	Regulation of mRNA Stability by Proteins that Bind AU-rich Elements
T67619	WP2653	PIP3 activates AKT signaling
T67619	WP26	Signal Transduction of S1P Receptor
T67619	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T67619	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T67619	WP254	Apoptosis
T67619	WP244	Alpha 6 Beta 4 signaling pathway
T67619	WP2380	BDNF signaling pathway
T67619	WP2377	Integrated Pancreatic Cancer Pathway
T67619	WP2374	Oncostatin M Signaling Pathway
T67619	WP2355	Corticotropin-releasing hormone
T67619	WP2332	Interleukin-11 Signaling Pathway
T67619	WP2324	AGE/RAGE pathway
T67619	WP231	TNF alpha Signaling Pathway
T67619	WP23	B Cell Receptor Signaling Pathway
T67619	WP2263	Prostate Cancer
T67619	WP2261	Signaling Pathways in Glioblastoma
T67619	WP2203	TSLP Signaling Pathway
T67619	WP2112	IL17 signaling pathway
T67619	WP205	IL-7 Signaling Pathway
T67619	WP2038	Regulation of Microtubule Cytoskeleton
T67619	WP2036	TWEAK Signaling Pathway
T67619	WP2035	FSH signaling pathway
T67619	WP2034	Leptin signaling pathway
T67619	WP2032	TSH signaling pathway
T67619	WP2018	RANKL/RANK Signaling Pathway
T67619	WP1984	Integrated Breast Cancer Pathway
T67619	WP1982	SREBP signalling
T67619	WP1971	Integrated Cancer pathway
T67619	WP195	IL-1 signaling pathway
T67619	WP1850	Metabolism of nitric oxide
T67619	WP185	Integrin-mediated Cell Adhesion
T67619	WP1559	TFs Regulate miRNAs related to cardiac hypertrophy
T67619	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T67619	WP1539	Angiogenesis
T67619	WP1471	TOR Signaling
T67619	WP1449	Regulation of toll-like receptor signaling pathway
T67619	WP1403	AMPK Signaling
T67619	WP138	Androgen receptor signaling pathway
T67619	WP127	IL-5 Signaling Pathway
T67658	WP534	Glycolysis and Gluconeogenesis
T67658	WP481	Insulin Signaling
T67658	WP2884	NRF2 pathway
T67658	WP2877	Vitamin D Receptor Pathway
T67658	WP2777	Translocation of GLUT4 to the Plasma Membrane
T67658	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T67658	WP236	Adipogenesis
T67658	WP1946	Cori Cycle
T67658	WP1828	Hexose transport
T67658	WP1584	Type II diabetes mellitus
T67658	WP1403	AMPK Signaling
T67801	WP2700	Latent infection of Homo sapiens with Mycobacterium tuberculosis
T67894	WP75	Toll-like receptor signaling pathway
T67894	WP2794	Cytosolic sensors of pathogen-associated DNA 
T67894	WP2775	Toll-Like Receptors Cascades
T67894	WP2752	MyD88-independent cascade 
T67894	WP2709	Trafficking and processing of endosomal TLR
T67894	WP1449	Regulation of toll-like receptor signaling pathway
T68163	WP304	Kit receptor signaling pathway
T68163	WP286	IL-3 Signaling Pathway
T68163	WP2759	Fc epsilon receptor (FCERI) signaling
T68163	WP2746	Signaling by the B Cell Receptor (BCR)
T68163	WP2713	Signaling by SCF-KIT
T68163	WP2657	Growth hormone receptor signaling
T68163	WP23	B Cell Receptor Signaling Pathway
T68163	WP2203	TSLP Signaling Pathway
T68163	WP2018	RANKL/RANK Signaling Pathway
T68163	WP1883	Platelet Adhesion to exposed collagen
T68163	WP1826	GPVI-mediated activation cascade
T68163	WP1799	Costimulation by the CD28 family
T68163	WP1794	Cell surface interactions at the vascular wall
T68163	WP127	IL-5 Signaling Pathway
T68290	WP2796	Class I MHC mediated antigen processing & presentation
T68290	WP2709	Trafficking and processing of endosomal TLR
T68383	WP615	Senescence and Autophagy in Cancer
T68383	WP2895	Differentiation of white and brown adipocyte   
T68383	WP2760	Signaling by BMP
T68383	WP2666	Elastic fibre formation
T68383	WP2380	BDNF signaling pathway
T68383	WP236	Adipogenesis
T68383	WP1591	Heart Development
T68383	WP1425	BMP Signalling and Regulation
T68782	WP98	Prostaglandin Synthesis and Regulation
T68782	WP455	GPCRs, Class A Rhodopsin-like
T68782	WP247	Small Ligand GPCRs
T68782	WP1825	GPCR ligand binding
T68782	WP1824	GPCR downstream signaling
T68887	WP455	GPCRs, Class A Rhodopsin-like
T68887	WP24	Peptide GPCRs
T69146	WP410	Diurnally Regulated Genes with Circadian Orthologs
T69146	WP1902	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.
T69146	WP111	Electron Transport Chain
T69685	WP2884	NRF2 pathway
T69912	WP2865	IL1 and megakaryotyces in obesity
T69912	WP1926	Synthesis, Secretion, and Deacylation of Ghrelin
T69991	WP45	G1 to S cell cycle control
T69991	WP2772	S Phase
T69991	WP2446	Retinoblastoma (RB) in Cancer
T69991	WP1984	Integrated Breast Cancer Pathway
T69991	WP1859	Mitotic G2-G2/M phases
T69991	WP1858	Mitotic G1-G1/S phases
T69991	WP1815	Factors involved in megakaryocyte development and platelet production
T69991	WP179	Cell Cycle
T69991	WP1775	Cell Cycle Checkpoints
T70062	WP2431	Spinal Cord Injury
T70062	WP2006	miR-targeted genes in squamous cell - TarBase
T70062	WP2005	miR-targeted genes in muscle cell - TarBase
T70062	WP2004	miR-targeted genes in lymphocytes - TarBase
T70062	WP2003	miR-targeted genes in leukocytes - TarBase
T70062	WP2002	miR-targeted genes in epithelium - TarBase
T70062	WP1976	Signalling by NGF
T70067	WP707	DNA Damage Response
T70067	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T70067	WP254	Apoptosis
T70067	WP2006	miR-targeted genes in squamous cell - TarBase
T70067	WP2005	miR-targeted genes in muscle cell - TarBase
T70067	WP2004	miR-targeted genes in lymphocytes - TarBase
T70067	WP2002	miR-targeted genes in epithelium - TarBase
T70067	WP1814	Extrinsic Pathway for Apoptosis
T70067	WP1772	Apoptosis Modulation and Signaling
T70067	WP1530	miRNA Regulation of DNA Damage Response
T70101	WP1851	Metabolism of nucleotides
T70176	WP707	DNA Damage Response
T70176	WP53	ID signaling pathway
T70176	WP466	DNA Replication
T70176	WP45	G1 to S cell cycle control
T70176	WP2785	M/G1 Transition
T70176	WP2772	S Phase
T70176	WP2698	Meiotic Recombination
T70176	WP2586	Aryl Hydrocarbon Receptor
T70176	WP2516	ATM Signaling Pathway
T70176	WP2446	Retinoblastoma (RB) in Cancer
T70176	WP2431	Spinal Cord Injury
T70176	WP2377	Integrated Pancreatic Cancer Pathway
T70176	WP2374	Oncostatin M Signaling Pathway
T70176	WP2263	Prostate Cancer
T70176	WP2261	Signaling Pathways in Glioblastoma
T70176	WP2032	TSH signaling pathway
T70176	WP1984	Integrated Breast Cancer Pathway
T70176	WP1971	Integrated Cancer pathway
T70176	WP1925	Synthesis of DNA
T70176	WP1898	Regulation of DNA replication
T70176	WP1859	Mitotic G2-G2/M phases
T70176	WP1858	Mitotic G1-G1/S phases
T70176	WP1815	Factors involved in megakaryocyte development and platelet production
T70176	WP179	Cell Cycle
T70176	WP1782	APC/C-mediated degradation of cell cycle proteins
T70176	WP1775	Cell Cycle Checkpoints
T70176	WP1530	miRNA Regulation of DNA Damage Response
T70201	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T70490	WP2005	miR-targeted genes in muscle cell - TarBase
T70490	WP2004	miR-targeted genes in lymphocytes - TarBase
T70490	WP2003	miR-targeted genes in leukocytes - TarBase
T70490	WP2002	miR-targeted genes in epithelium - TarBase
T70977	WP710	DNA Damage Response (only ATM dependent)
T70977	WP615	Senescence and Autophagy in Cancer
T70977	WP61	Notch Signaling Pathway
T70977	WP500	Glycogen Metabolism
T70977	WP481	Insulin Signaling
T70977	WP428	Wnt Signaling Pathway
T70977	WP399	Wnt Signaling Pathway and Pluripotency
T70977	WP364	IL-6 signaling pathway
T70977	WP363	Wnt Signaling Pathway Netpath
T70977	WP3286	Copper homeostasis
T70977	WP306	Focal Adhesion
T70977	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T70977	WP2795	Cardiac Hypertrophic Response
T70977	WP2773	Degradation of beta-catenin by the destruction complex
T70977	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T70977	WP2406	Cardiac Progenitor Differentiation
T70977	WP2380	BDNF signaling pathway
T70977	WP2355	Corticotropin-releasing hormone
T70977	WP23	B Cell Receptor Signaling Pathway
T70977	WP2112	IL17 signaling pathway
T70977	WP2064	Neural Crest Differentiation
T70977	WP2059	Alzheimers Disease
T70977	WP205	IL-7 Signaling Pathway
T70977	WP2038	Regulation of Microtubule Cytoskeleton
T70977	WP2036	TWEAK Signaling Pathway
T70977	WP2034	Leptin signaling pathway
T70977	WP1907	Semaphorin interactions
T70977	WP179	Cell Cycle
T70977	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T70977	WP138	Androgen receptor signaling pathway
T70977	WP127	IL-5 Signaling Pathway
T71086	WP558	Complement and Coagulation Cascades
T71086	WP2806	Human Complement System
T71086	WP1798	Complement cascade
T71907	WP2715	Metabolism of non-coding RNA
T71928	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T72038	WP2431	Spinal Cord Injury
T72038	WP2324	AGE/RAGE pathway
T72038	WP1781	Advanced glycosylation endproduct receptor signaling
T72120	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T72195	WP98	Prostaglandin Synthesis and Regulation
T72195	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T72702	WP558	Complement and Coagulation Cascades
T72702	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T72835	WP2806	Human Complement System
T72835	WP231	TNF alpha Signaling Pathway
T72835	WP1794	Cell surface interactions at the vascular wall
T73482	WP455	GPCRs, Class A Rhodopsin-like
T73482	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T73482	WP1825	GPCR ligand binding
T73482	WP1824	GPCR downstream signaling
T73694	WP437	EGF/EGFR Signaling Pathway
T73694	WP306	Focal Adhesion
T73724	WP706	SIDS Susceptibility Pathways
T73724	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T73724	WP1603	Nicotine Activity on Chromaffin Cells
T73756	WP3	Transcriptional activation by NRF2
T73756	WP288	NLR Proteins
T73756	WP2038	Regulation of Microtubule Cytoskeleton
T73756	WP1843	L1CAM interactions
T74238	WP455	GPCRs, Class A Rhodopsin-like
T74238	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T74238	WP1825	GPCR ligand binding
T74238	WP1824	GPCR downstream signaling
T74937	WP727	Monoamine Transport
T74937	WP550	Biogenic Amine Synthesis
T74937	WP2693	Metabolism of amino acids and derivatives
T74977	WP2446	Retinoblastoma (RB) in Cancer
T75570	WP2713	Signaling by SCF-KIT
T75570	WP2332	Interleukin-11 Signaling Pathway
T75570	WP2203	TSLP Signaling Pathway
T75570	WP1799	Costimulation by the CD28 family
T75643	WP2792	MAP kinase activation in TLR cascade
T75643	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T75643	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T75643	WP1839	Interleukin-1 signaling
T75643	WP1433	NOD pathway
T75788	WP2798	Assembly of collagen fibrils and other multimeric structures
T75788	WP2769	Activation of Matrix Metalloproteinases
T75788	WP2725	Collagen biosynthesis and modifying enzymes
T76093	WP673	ErbB Signaling Pathway
T76093	WP516	Hypertrophy Model
T76093	WP2884	NRF2 pathway
T76093	WP2882	Nuclear Receptors Meta-Pathway
T76093	WP2865	IL1 and megakaryotyces in obesity
T76093	WP2781	Signaling by ERBB4
T76093	WP2780	Signaling by ERBB2
T76093	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T76093	WP2653	PIP3 activates AKT signaling
T76508	WP481	Insulin Signaling
T76508	WP437	EGF/EGFR Signaling Pathway
T76508	WP422	MAPK Cascade
T76508	WP382	MAPK Signaling Pathway
T76508	WP2380	BDNF signaling pathway
T76508	WP195	IL-1 signaling pathway
T76914	WP2669	Potassium Channels
T76914	WP2380	BDNF signaling pathway
T77594	WP382	MAPK Signaling Pathway
T77594	WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer
T77594	WP2655	Activation of Chaperone Genes by ATF6-alpha
T77594	WP2359	Parkin-Ubiquitin Proteasomal System pathway
T77594	WP1939	Unfolded Protein Response
T77594	WP1903	Response to elevated platelet cytosolic Ca2+
T77645	WP2004	miR-targeted genes in lymphocytes - TarBase
T77645	WP1772	Apoptosis Modulation and Signaling
T77764	WP2757	Mitotic Metaphase and Anaphase
T77764	WP2652	Mitotic Prometaphase
T77764	WP2038	Regulation of Microtubule Cytoskeleton
T77764	WP2004	miR-targeted genes in lymphocytes - TarBase
T77764	WP2002	miR-targeted genes in epithelium - TarBase
T77764	WP1782	APC/C-mediated degradation of cell cycle proteins
T78114	WP558	Complement and Coagulation Cascades
T78114	WP545	Complement Activation, Classical Pathway
T78114	WP2806	Human Complement System
T78114	WP1825	GPCR ligand binding
T78114	WP1798	Complement cascade
T78198	WP2006	miR-targeted genes in squamous cell - TarBase
T78198	WP2004	miR-targeted genes in lymphocytes - TarBase
T78198	WP2003	miR-targeted genes in leukocytes - TarBase
T78198	WP2002	miR-targeted genes in epithelium - TarBase
T78198	WP1851	Metabolism of nucleotides
T78319	WP615	Senescence and Autophagy in Cancer
T78319	WP399	Wnt Signaling Pathway and Pluripotency
T78319	WP2743	Glycosaminoglycan metabolism
T78319	WP2703	Extracellular matrix organization
T78356	WP98	Prostaglandin Synthesis and Regulation
T78356	WP2650	Arachidonic acid metabolism
T78356	WP1879	Phase 1 - Functionalization of compounds
T78356	WP167	Eicosanoid Synthesis
T78381	WP2113	Type III interferon signaling
T78429	WP75	Toll-like receptor signaling pathway
T78429	WP712	Estrogen signaling pathway
T78429	WP69	TCR Signaling Pathway
T78429	WP481	Insulin Signaling
T78429	WP395	IL-4 Signaling Pathway
T78429	WP382	MAPK Signaling Pathway
T78429	WP288	NLR Proteins
T78429	WP2804	Hair Follicle Development: Induction (Part 1 of 3)
T78429	WP2801	MyD88 cascade initiated on plasma membrane
T78429	WP2795	Cardiac Hypertrophic Response
T78429	WP2794	Cytosolic sensors of pathogen-associated DNA 
T78429	WP2768	MyD88 dependent cascade initiated on endosome
T78429	WP2763	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
T78429	WP2761	MyD88:Mal cascade initiated on plasma membrane
T78429	WP2759	Fc epsilon receptor (FCERI) signaling
T78429	WP2752	MyD88-independent cascade 
T78429	WP2746	Signaling by the B Cell Receptor (BCR)
T78429	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T78429	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T78429	WP262	EBV LMP1 signaling
T78429	WP2571	Polycystic Kidney Disease Pathway
T78429	WP254	Apoptosis
T78429	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T78429	WP2380	BDNF signaling pathway
T78429	WP2332	Interleukin-11 Signaling Pathway
T78429	WP2324	AGE/RAGE pathway
T78429	WP231	TNF alpha Signaling Pathway
T78429	WP23	B Cell Receptor Signaling Pathway
T78429	WP2112	IL17 signaling pathway
T78429	WP2036	TWEAK Signaling Pathway
T78429	WP2034	Leptin signaling pathway
T78429	WP2018	RANKL/RANK Signaling Pathway
T78429	WP1976	Signalling by NGF
T78429	WP195	IL-1 signaling pathway
T78429	WP1927	TCR signaling
T78429	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T78429	WP1839	Interleukin-1 signaling
T78429	WP1772	Apoptosis Modulation and Signaling
T78429	WP1584	Type II diabetes mellitus
T78429	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T78429	WP1449	Regulation of toll-like receptor signaling pathway
T78429	WP1434	Osteopontin Signaling
T78429	WP1433	NOD pathway
T78692	WP536	Calcium Regulation in the Cardiac Cell
T78692	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T78692	WP268	Notch Signaling Pathway
T78692	WP2669	Potassium Channels
T78890	WP558	Complement and Coagulation Cascades
T78890	WP1984	Integrated Breast Cancer Pathway
T78890	WP1818	Formation of Fibrin Clot (Clotting Cascade)
T78892	WP306	Focal Adhesion
T78892	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T78892	WP185	Integrin-mediated Cell Adhesion
T78892	WP1833	Integrin cell surface interactions
T78892	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T78892	WP1794	Cell surface interactions at the vascular wall
T78915	WP706	SIDS Susceptibility Pathways
T78915	WP550	Biogenic Amine Synthesis
T78915	WP465	Tryptophan metabolism
T78915	WP2693	Metabolism of amino acids and derivatives
T78932	WP585	Interferon type I signaling pathways
T78932	WP395	IL-4 Signaling Pathway
T78932	WP364	IL-6 signaling pathway
T78932	WP2374	Oncostatin M Signaling Pathway
T78932	WP2332	Interleukin-11 Signaling Pathway
T78932	WP2113	Type III interferon signaling
T78932	WP1835	Interferon alpha/beta signaling
T79027	WP1851	Metabolism of nucleotides
T79027	WP1601	Fluoropyrimidine Activity
T79062	WP734	Serotonin Receptor 4/6/7 and NR3C Signaling
T79062	WP58	Monoamine GPCRs
T79062	WP455	GPCRs, Class A Rhodopsin-like
T79062	WP1825	GPCR ligand binding
T79062	WP1824	GPCR downstream signaling
T79062	WP117	GPCRs, Other
T79157	WP673	ErbB Signaling Pathway
T79157	WP2781	Signaling by ERBB4
T79157	WP2780	Signaling by ERBB2
T79157	WP2653	PIP3 activates AKT signaling
T80011	WP107	Translation Factors
T81100	WP2884	NRF2 pathway
T81100	WP1935	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
T81103	WP384	Apoptosis Modulation by HSP70
T81103	WP254	Apoptosis
T81103	WP2371	Parkinsons Disease Pathway
T81103	WP1976	Signalling by NGF
T81103	WP1772	Apoptosis Modulation and Signaling
T81311	WP706	SIDS Susceptibility Pathways
T81311	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T81311	WP2709	Trafficking and processing of endosomal TLR
T81311	WP2655	Activation of Chaperone Genes by ATF6-alpha
T81443	WP75	Toll-like receptor signaling pathway
T81443	WP2775	Toll-Like Receptors Cascades
T81443	WP2761	MyD88:Mal cascade initiated on plasma membrane
T81443	WP2752	MyD88-independent cascade 
T81443	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T81443	WP2431	Spinal Cord Injury
T81443	WP2355	Corticotropin-releasing hormone
T81443	WP2272	Pathogenic Escherichia coli infection
T81443	WP1449	Regulation of toll-like receptor signaling pathway
T81695	WP2877	Vitamin D Receptor Pathway
T81695	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T81695	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T81735	WP707	DNA Damage Response
T81735	WP438	Non-homologous end joining
T81735	WP314	FAS pathway and Stress induction of HSP regulation
T81735	WP2794	Cytosolic sensors of pathogen-associated DNA 
T81735	WP2446	Retinoblastoma (RB) in Cancer
T81735	WP2263	Prostate Cancer
T81735	WP1807	Double-Strand Break Repair
T81735	WP179	Cell Cycle
T81735	WP1530	miRNA Regulation of DNA Damage Response
T81892	WP3286	Copper homeostasis
T81892	WP306	Focal Adhesion
T81892	WP254	Apoptosis
T81892	WP1841	Intrinsic Pathway for Apoptosis
T81892	WP1772	Apoptosis Modulation and Signaling
T81892	WP1433	NOD pathway
T81916	WP2877	Vitamin D Receptor Pathway
T81916	WP2857	Mesodermal Commitment Pathway
T81916	WP2821	Transcriptional regulation of pluripotent stem cells
T81916	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T81916	WP2023	Cell Differentiation - meta
T81916	WP1991	SRF and miRs in Smooth Muscle Differentiation and Proliferation
T81916	WP1926	Synthesis, Secretion, and Deacylation of Ghrelin
T82028	WP51	Regulation of Actin Cytoskeleton
T82028	WP35	G Protein Signaling Pathways
T82028	WP2743	Glycosaminoglycan metabolism
T82028	WP12	Osteoclast Signaling
T82051	WP710	DNA Damage Response (only ATM dependent)
T82051	WP707	DNA Damage Response
T82051	WP673	ErbB Signaling Pathway
T82051	WP615	Senescence and Autophagy in Cancer
T82051	WP45	G1 to S cell cycle control
T82051	WP4	Sandbox Pathway
T82051	WP399	Wnt Signaling Pathway and Pluripotency
T82051	WP366	TGF beta Signaling Pathway
T82051	WP3286	Copper homeostasis
T82051	WP2828	Bladder Cancer
T82051	WP2815	Mammary gland development pathway - Involution (Stage 4 of 4)
T82051	WP2786	Pre-NOTCH Expression and Processing
T82051	WP254	Apoptosis
T82051	WP2516	ATM Signaling Pathway
T82051	WP2447	Amyotrophic lateral sclerosis (ALS)
T82051	WP2446	Retinoblastoma (RB) in Cancer
T82051	WP2431	Spinal Cord Injury
T82051	WP2377	Integrated Pancreatic Cancer Pathway
T82051	WP2374	Oncostatin M Signaling Pathway
T82051	WP2363	Gastric cancer network 2
T82051	WP2263	Prostate Cancer
T82051	WP2261	Signaling Pathways in Glioblastoma
T82051	WP2249	Metastatic brain tumor
T82051	WP2059	Alzheimers Disease
T82051	WP1984	Integrated Breast Cancer Pathway
T82051	WP1971	Integrated Cancer pathway
T82051	WP1841	Intrinsic Pathway for Apoptosis
T82051	WP1815	Factors involved in megakaryocyte development and platelet production
T82051	WP179	Cell Cycle
T82051	WP1775	Cell Cycle Checkpoints
T82051	WP1772	Apoptosis Modulation and Signaling
T82051	WP176	Folate Metabolism
T82051	WP1742	TP53 Network
T82051	WP1601	Fluoropyrimidine Activity
T82051	WP1545	miRNAs involved in DNA damage response
T82051	WP1530	miRNA Regulation of DNA Damage Response
T82051	WP1403	AMPK Signaling
T82078	WP75	Toll-like receptor signaling pathway
T82078	WP2865	IL1 and megakaryotyces in obesity
T82078	WP2806	Human Complement System
T82078	WP2775	Toll-Like Receptors Cascades
T82078	WP2761	MyD88:Mal cascade initiated on plasma membrane
T82078	WP2671	Defensins
T82078	WP1449	Regulation of toll-like receptor signaling pathway
T82393	WP61	Notch Signaling Pathway
T82393	WP3286	Copper homeostasis
T82393	WP268	Notch Signaling Pathway
T82393	WP2657	Growth hormone receptor signaling
T82393	WP2380	BDNF signaling pathway
T82393	WP2059	Alzheimers Disease
T82393	WP1976	Signalling by NGF
T82393	WP1814	Extrinsic Pathway for Apoptosis
T82543	WP706	SIDS Susceptibility Pathways
T82543	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T82543	WP1602	Nicotine Activity on Dopaminergic Neurons
T83192	WP2848	Differentiation Pathway
T83376	WP2005	miR-targeted genes in muscle cell - TarBase
T83376	WP2004	miR-targeted genes in lymphocytes - TarBase
T83376	WP2003	miR-targeted genes in leukocytes - TarBase
T83391	WP534	Glycolysis and Gluconeogenesis
T83585	WP69	TCR Signaling Pathway
T83585	WP524	G13 Signaling Pathway
T83585	WP51	Regulation of Actin Cytoskeleton
T83585	WP2806	Human Complement System
T83585	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T83585	WP2272	Pathogenic Escherichia coli infection
T83585	WP1927	TCR signaling
T83797	WP313	Signaling of Hepatocyte Growth Factor Receptor
